V_COD_ESTA,V_COD_TIPO,V_COD_ANESTA,V_NOM_ESTA,V_COD_CUEN,V_COD_CATE,V_COD_PROV,V_COD_DEP,V_COD_DIST,V_COD_ENTI,V_COD_DRE,N_LON_GRAD,N_LON_MIN,N_LON_SEG,N_LON_SIG,N_LAT_GRAD,N_ALT_MTS,N_LAT_MIN,N_LAT_SEG,N_LAT_SIG,V_COD_COND,V_SUB_ESTA,V_CLAS_ESTA,V_COD_ZONA,V_COD_CUENCA,V_NOM_CUENCA,V_COD_POSTAL,N_MIN_HELADA,N_MAX_HELADA
110056,M,155200,PACCHO,23,15,,,,SEN,,,,,-76.934730,,"3,208",,,-10.956020,F,C,CON,,,,,,
113002,M,000513,PACOCOCHA,34,11,,,,SEN,,,,,-75.266940,,"4,441",,,-13.216940,C,C,CON,,,,,,
111141,M,155483,PACHACAYO,08,15,,,,SEN,,,,,-75.716940,,"3,856",,,-11.816940,C,C,CON,,,,,,
230907,H,230910,PACHACAYO,08,05,,,,SEN,,,,,-75.716940,,"3,605",,,-11.800280,C,C,CON,,,,,,
109075,M,155414,PACHACOTO,14,15,,,,SEN,,,,,-77.400280,,"3,750",,,-9.850280,C,C,CON,,,,,,
201712,H,201712,PACHACOTO,14,06,,,,SEN,,,,,-77.400280,,"3,810",,,-9.833610,C,C,CON,,,,,,
111050,M,000634,PACHACHACA,08,11,,,,SEN,,,,,-76.016940,,"4,000",,,-11.616940,C,C,CON,,,,,,
114084,M,157221,PECOPE,10,15,,,,SEN,,,,,-73.450280,,"4,188",,,-14.066940,C,C,CON,,,,,,
111009,M,000521,PACAMARCA,08,16,,,,SEN,,,,,-75.416940,,"3,340",,,-11.833610,C,C,CON,,,,,,
114020,M,000730,OCUCAJE,35,11,,,,SEN,,,,,-75.682080,,311,,,-14.378440,F,C,CON,,,,,,
105047,M,152211,NUEVA NAZARETH,07,15,,,,SEN,,,,,-78.316940,,279,,,-5.150280,C,C,CON,,,,,,
113053,M,000725,NUEVO LANCHAS,35,13,,,,SEN,,,,,-75.183610,,"3,477",,,-13.816940,C,C,CON,,,,,,
107089,M,153312,NUEVO LIMA,02,11,,,,SEN,,,,,-76.472340,,255,,,-7.096290,F,C,CON,,,,,,
114090,M,157404,NUnO,02,15,,,,SEN,,,,,-70.633610,,"4,013",,,-14.483610,C,C,CON,,,,,,
111023,M,000543,�A�A,26,11,,,,SEN,,,,,-76.841940,,543,,,-11.987440,F,C,CON,,,,,,
202802,H,202802,OBRAJILLO,25,05,,,,SEN,,,,,-76.622170,,"2,706",,,-11.452930,F,C,CON,,,,,,
114069,M,157202,OCAn,36,15,,,,SEN,,,,,-74.816940,,"2,760",,,-14.400280,C,C,CON,,,,,,
112072,M,000681,OCOBAMBA,03,11,,,,SEN,,,,,-72.433610,,"1,305",,,-12.833610,C,C,CON,,,,,,
204802,H,204802,OCOLLA,47,05,,,,SEN,,,,,-70.833610,,"2,337",,,-17.066940,C,C,CON,,,,,,
113043,M,000692,OCONGATE,04,11,,,,SEN,,,,,-71.400280,,"3,647",,,-13.633610,C,C,CON,,,,,,
116012,M,000831,OCOn,43,11,,,,SEN,,,,,-73.100280,,270,,,-16.433610,C,C,CON,,,,,,
113044,M,000695,OLLACHEA,05,11,,,,SEN,,,,,-70.470910,,"2,706",,,-13.794130,P,C,CON,,,,,,
104024,M,152115,OLLEROS,04,15,,,,SEN,,,,,-79.650280,,"1,482",,,-4.700280,C,C,CON,,,,,,
201715,H,201715,OLLEROS,14,06,,,,SEN,,,,,-77.450280,,"3,527",,,-9.666940,C,C,CON,,,,,,
116023,M,000850,OMATE,46,11,,,,SEN,,,,,-70.979250,,"2,130",,,-16.675310,F,C,CON,,,,,,
104054,M,152225,ORACUZA,13,15,,,,SEN,,,,,-78.083610,,287,,,-4.716940,C,C,CON,,,,,,
115086,M,157311,ORCOPAMPA,44,11,,,,SEN,,,,,-72.341000,,"3,812",,,-15.263900,F,C,CON,,,,,,
202806,H,202806,PUENTE HUARABI,25,06,,,,SEN,,,,,-76.866940,,"1,675",,,-11.666940,C,C,CON,,,,,,
210901,H,210901,PUENTE ILLPA,04,05,,,,SEN,,,,,-70.066940,,"3,860",,,-15.700280,C,C,CON,,,,,,
200309,H,200310,PUENTE INTERNACIONAL MACARA,04,06,,,,SEN,,,,,-79.950280,,415,,,-4.400280,C,C,CON,,,,,,
202909,H,202912,PUENTE LOS ANGELES,26,06,,,,SEN,,,,,-76.750280,,695,,,-11.966940,C,C,CON,,,,,,
210401,H,210401,PUENTE MARAVILLAS,02,06,,,,SEN,,,,,-69.871600,,"3,828",,,-15.288600,C,C,CON,,,,,,
201002,H,201003,PUENTE MOTETE,08,06,,,,SEN,,,,,-79.433610,,106,,,-6.883610,C,C,CON,,,,,,
109062,M,154500,PUERTO ESPERANZA,02,15,,,,SEN,,,,,-70.750280,,275,,,-9.750280,C,C,CON,,,,,,
200404,H,200405,PUENTE CHULUCANAS,05,06,,,,SEN,,,,,-80.183610,,71,,,-5.100280,C,C,CON,,,,,,
220101,H,220101,QUEBRADA CONLLUCO,14,06,,,,SEN,,,,,-78.000280,,"3,950",,,-8.000280,C,C,CON,,,,,,
115003,M,000701,PUNTA SAN JUAN,00,11,,,,SEN,,,,,-75.183610,,30,,,-15.366940,C,C,CON,,,,,,
203810,H,203810,PUNTILLA,36,05,,,,SEN,,,,,-74.916940,,576,,,-14.966940,C,C,CON,,,,,,
200905,H,200905,PUNTILLA,07,06,,,,SEN,,,,,-79.833610,,30,,,-6.750280,C,C,CON,,,,,,
116021,M,000848,PUQUINA,46,11,,,,SEN,,,,,-71.184760,,"3,109",,,-16.629780,F,C,CON,,,,,,
114023,M,000736,PUQUIO,37,11,,,,SEN,,,,,-74.131600,,"3,176",,,-14.699280,F,C,CON,,,,,,
110009,M,000484,PURMACANA,22,11,,,,SEN,,,,,-77.633610,,140,,,-10.766940,C,C,CON,,,,,,
115095,M,157322,PUSA PUSA,09,15,,,,SEN,,,,,-71.650280,,"4,226",,,-15.216940,C,C,CON,,,,,,
114070,M,157204,PUTACCASA,10,15,,,,SEN,,,,,-74.200280,,"4,100",,,-14.116940,C,C,CON,,,,,,
114093,M,157414,PUTINA,01,11,,,,SEN,,,,,-69.875700,,"3,861",,,-14.921000,F,C,CON,,,,,,
221902,H,221904,PUERTO CORPAC,07,06,,,,SEN,,,,,-76.000280,,640,,,-9.283610,P,C,CON,,,,,,
220506,H,220506,QUEBRADA CANARIACO,10,06,,,,SEN,,,,,-79.283610,,"1,900",,,-5.950280,C,C,CON,,,,,,
117008,M,000846,PUNTA COLES,00,11,,,,SEN,,,,,-71.373310,,25,,,-17.698620,F,C,CON,,,,,,
220803,H,220803,QUEBRADA COYONA,08,06,,,,SEN,,,,,-79.300280,,"2,377",,,-5.266940,C,C,CON,,,,,,
220604,H,220604,QUEBRADA CULUCAN,10,06,,,,SEN,,,,,-79.050280,,"1,486",,,-6.200280,C,C,CON,,,,,,
220802,H,220802,QUEBRADA CHICHILLAPA,08,06,,,,SEN,,,,,-79.316940,,"2,250",,,-5.266940,C,C,CON,,,,,,
106078,M,153211,QUEBRADA HONDA,09,15,,,,SEN,,,,,-78.650280,,"3,691",,,-6.900280,C,C,CON,,,,,,
205003,H,205003,QUEBRADA HONDA,48,05,,,,SEN,,,,,-70.516940,,"4,480",,,-17.150280,C,C,CON,,,,,,
221504,H,221504,QUEBRADA HONDA,09,06,,,,SEN,,,,,-78.333610,,833,,,-5.833610,C,C,CON,,,,,,
220603,H,220603,QUEBRADA INGERIACO,10,06,,,,SEN,,,,,-79.050280,,"1,122",,,-6.216940,C,C,CON,,,,,,
220806,H,220806,QUEBRADA LA CULEBRA,08,06,,,,SEN,,,,,-79.233610,,"1,800",,,-5.316940,C,C,CON,,,,,,
220404,H,220404,QUEBRADA LANCHEMA,10,06,,,,SEN,,,,,-79.000280,,"1,232",,,-5.833610,C,C,CON,,,,,,
103005,M,150105,QUEBRADA ANGOSTURA,02,15,,,,SEN,,,,,-80.400280,,89,,,-3.766940,C,C,CON,,,,,,
115082,M,157307,PUICA,43,11,,,,SEN,,,,,-72.692620,,"3,661",,,-15.060550,F,C,CON,,,,,,
106055,M,000350,PUERTO ETEN,07,11,,,,SEN,,,,,-79.865830,,26,,,-6.933610,C,C,CON,,,,,,
109032,M,000478,PUERTO INCA,02,11,,,,SEN,,,,,-74.963760,,212,,,-9.385100,F,C,CON,,,,,,
109057,M,154300,PUERTO INCA,02,15,,,,SEN,,,,,-74.966940,,198,,,-9.366940,C,C,CON,,,,,,
231101,H,231101,PUERTO INCA,02,06,,,,SEN,,,,,-74.967920,,192,,,-9.382710,F,C,CON,,,,,,
112079,M,140604,PUERTO MALDONADO,04,14,,,,COR,,,,,-69.200280,,200,,,-12.583610,F,C,CON,,,,,,
230929,H,230937,PUERTO OCOPA,05,05,,,,SEN,,,,,-74.316940,,320,,,-11.133610,C,C,CON,,,,,,
221901,H,221903,PUERTO PEREZ,07,05,,,,SEN,,,,,-76.000280,,659,,,-9.316940,C,C,CON,,,,,,
108041,M,153347,PUERTO PIZANA,07,15,,,,SEN,,,,,-76.633610,,500,,,-8.033610,C,C,CON,,,,,,
110100,M,155417,PUNTA MOJON,14,15,,,,SEN,,,,,-77.216940,,"4,200",,,-10.150280,C,C,CON,,,,,,
109058,M,154301,PUERTO VICTORIA,02,15,,,,SEN,,,,,-74.933610,,227,,,-9.866940,C,C,CON,,,,,,
113014,M,000645,SINTO,34,11,,,,SEN,,,,,-75.333610,,"4,039",,,-13.333610,C,C,CON,,,,,,
107059,M,153206,SINSICAP,11,15,,,,SEN,,,,,-78.755030,,"2,315",,,-7.850210,P,C,CON,,,,,,
111036,M,000566,SINCOS,08,16,,,,SEN,,,,,-75.366940,,"3,284",,,-11.883610,C,C,CON,,,,,,
200316,H,200318,SOLANA BAJA,04,06,,,,SEN,,,,,-80.416940,,112,,,-4.516940,C,C,CON,,,,,,
112062,M,000653,SIVIA,09,16,,,,SEN,,,,,-73.866940,,570,,,-12.500280,C,C,CON,,,,,,
112152,M,156340,TERESITA,09,15,,,,SEN,,,,,-73.800280,,648,,,-12.550280,C,C,CON,,,,,,
200423,H,200424,TEODULO PEn,05,06,,,,SEN,,,,,-79.900280,,183,,,-5.183610,C,C,CON,,,,,,
102001,M,151301,TENIENTE LOPEZ,01,15,,,,SEN,,,,,-76.216940,,241,,,-2.533610,C,C,CON,,,,,,
107047,M,000342,TEMBLADERA,09,11,,,,SEN,,,,,-79.133610,,433,,,-7.250280,C,C,CON,,,,,,
112013,M,000509,TELLERIA,08,11,,,,SEN,,,,,-75.116940,,"3,631",,,-12.366940,C,C,CON,,,,,,
109071,M,155410,TICAPAMPA,14,15,,,,SEN,,,,,-77.450280,,"3,500",,,-9.750280,C,C,CON,,,,,,
104078,M,000202,TEJEDORES,05,13,,,,SEN,,,,,-80.233610,,211,,,-4.750280,C,C,CON,,,,,,
111054,M,000997,TAZA OROYA,08,16,,,,SEN,,,,,-75.916940,,"3,717",,,-11.516940,C,C,CON,,,,,,
108006,M,000412,TAYABAMBA,13,11,,,,SEN,,,,,-77.283610,,"3,250",,,-8.283610,C,C,CON,,,,,,
111029,M,000554,TARMA,05,11,,,,SEN,,,,,-75.689900,,"3,025",,,-11.396700,F,C,CON,,,,,,
112104,M,155490,TELLERIA,08,15,,,,SEN,,,,,-75.116940,,"3,631",,,-12.366940,C,C,CON,,,,,,
240201,H,240201,TIMICURILLO I,05,06,,,,SEN,,,,,-73.083610,,98,,,-3.516940,C,C,CON,,,,,,
107084,M,153301,SHEPTE,05,15,,,,SEN,,,,,-76.833610,,850,,,-7.466940,C,C,CON,,,,,,
106100,M,153318,TINGO DE PONAZA,07,15,,,,SEN,,,,,-76.250280,,235,,,-6.933610,C,C,CON,,,,,,
106119,M,000297,TINGO DE PONAZA,07,11,,,,SEN,,,,,-76.252670,,238,,,-6.937210,F,C,CON,,,,,,
111104,M,155261,TINGO DE HUALPA,08,15,,,,SEN,,,,,-76.100280,,"3,900",,,-11.350280,C,C,CON,,,,,,
220113,H,220116,TINGO CHICO,13,05,,,,SEN,,,,,-76.716940,,"3,075",,,-9.633610,C,C,CON,,,,,,
204709,H,204710,TIABAYA,45,05,,,,SEN,,,,,-71.600280,,"2,618",,,-16.466940,C,C,CON,,,,,,
106049,M,000335,TINAJONES,07,12,,,,SEN,,,,,-79.427900,,182,,,-6.654930,F,C,CON,,,,,,
240202,H,240202,TIMICURILLO,05,06,,,,SEN,,,,,-73.083400,,85,,,-3.523700,F,C,CON,,,,,,
103011,M,150204,TIMICURILLO,05,15,,,,SEN,,,,,-73.083500,,85,,,-3.523700,F,C,CON,,,,,,
105059,M,000244,TIERRA RAJADA,54,11,,,,SEN,,,,,-79.933610,,110,,,-5.750280,C,C,CON,,,,,,
113084,M,156117,TICRAPO,34,15,,,,SEN,,,,,-75.433610,,"2,174",,,-13.383610,C,C,CON,,,,,,
111105,M,155262,TICLIO,26,15,,,,SEN,,,,,-76.200280,,"4,756",,,-11.600280,C,C,CON,,,,,,
205006,H,205006,TICAPAMPA,48,05,,,,SEN,,,,,-70.539030,,"1,120",,,-17.475330,C,C,CON,,,,,,
111066,M,155111,TINGO,26,15,,,,SEN,,,,,-76.483340,,"3,980",,,-11.616670,F,C,CON,,,,,,
105091,M,152403,TAMANCO,11,15,,,,SEN,,,,,-74.289000,,104,,,-5.792100,F,C,CON,,,,,,
200401,H,200401,TAMBO GRANDE,05,06,,,,SEN,,,,,-80.316940,,66,,,-4.950280,C,C,CON,,,,,,
104012,M,150302,TAMBO GRANDE,05,15,,,,SEN,,,,,-80.316940,,66,,,-4.950280,C,C,CON,,,,,,
110122,M,155479,TAMBO DEL SOL,08,15,,,,SEN,,,,,-76.116940,,"4,100",,,-10.883610,C,C,CON,,,,,,
113087,M,156122,TAMBO,35,11,,,,SEN,,,,,-75.274180,,"3,145",,,-13.691630,F,C,CON,,,,,,
107080,M,153279,TAMBO,10,15,,,,SEN,,,,,-78.700280,,796,,,-7.566940,C,C,CON,,,,,,
117020,M,000877,TARATA,49,11,,,,SEN,,,,,-70.036630,,"3,100",,,-17.479350,F,C,CON,,,,,,
110094,M,155293,TAMBILLO,05,15,,,,SEN,,,,,-75.800280,,"4,276",,,-10.866940,C,C,CON,,,,,,
105043,M,152207,TAMBOLIC,09,15,,,,SEN,,,,,-78.166940,,"1,650",,,-5.966940,C,C,CON,,,,,,
110076,M,155274,TALENGA,05,15,,,,SEN,,,,,-75.966940,,"5,150",,,-10.533610,C,C,CON,,,,,,
104076,M,000200,TALARA,00,16,,,,SEN,,,,,-81.250280,,67,,,-4.566940,C,C,CON,,,,,,
104002,M,140200,TALARA,00,14,,,,COR,,,,,-81.223860,,71,,,-4.541370,P,C,CON,,,,,,
114031,M,000756,COMBAPATA,03,11,,,,SEN,,,,,-71.433330,,"3,464",,,-14.100000,C,C,CON,,,,,,
112140,M,156124,VIQUES,08,15,,,,SEN,,,,,-75.200280,,"3,490",,,-12.200280,C,C,CON,,,,,,
111108,M,155265,ORCOTUNA,08,15,,,,SEN,,,,,-75.300280,,"3,250",,,-11.966940,C,C,CON,,,,,,
205002,H,205002,TACALAYA,48,05,,,,SEN,,,,,-70.400280,,"4,643",,,-17.050280,C,C,CON,,,,,,
106003,M,000360,TACABAMBA,11,11,,,,SEN,,,,,-78.616940,,"2,275",,,-6.383610,C,C,CON,,,,,,
110064,M,155215,TABLADAS,23,15,,,,SEN,,,,,-76.666940,,"4,397",,,-10.766940,C,C,CON,,,,,,
112084,M,155164,SUNGA,31,15,,,,SEN,,,,,-75.700280,,"3,900",,,-12.266940,C,C,CON,,,,,,
106093,M,153310,TABALOSOS,01,15,,,,SEN,,,,,-76.650280,,"1,227",,,-6.416940,C,C,CON,,,,,,
200301,H,200302,SOLANA BAJA,04,06,,,,SEN,,,,,-80.416940,,112,,,-4.516940,C,C,CON,,,,,,
220801,H,220801,TABACONAS ALTO,08,06,,,,SEN,,,,,-79.316940,,"2,240",,,-5.250280,C,C,CON,,,,,,
220812,H,220813,TABACONAS,08,05,,,,SEN,,,,,-79.287790,,"1,787",,,-5.322210,P,C,CON,,,,,,
105056,M,000240,TABACONAS,08,11,,,,SEN,,,,,-79.284900,,"1,892",,,-5.315670,F,C,CON,,,,,,
104018,M,152105,SUYO,04,15,,,,SEN,,,,,-80.000280,,515,,,-4.533610,C,C,CON,,,,,,
117033,M,158317,SUSAPAYA,49,11,,,,SEN,,,,,-70.134720,,"3,468",,,-17.347710,F,C,CON,,,,,,
203805,H,203805,SURCUNA,36,05,,,,SEN,,,,,-75.166940,,356,,,-14.683610,C,C,CON,,,,,,
112008,M,000497,TABLADA DE LURIN,00,11,,,,SEN,,,,,-76.916900,,287,,,-12.186480,C,C,CON,,,,,,
105066,M,000251,SHUMBA ALTA,08,11,,,,SEN,,,,,-78.783610,,820,,,-5.466940,C,C,CON,,,,,,
114033,M,000759,SICUANI,03,11,,,,SEN,,,,,-71.236700,,"3,534",,,-14.237360,F,C,CON,,,,,,
104034,M,152141,SICCHEZ,04,15,,,,SEN,,,,,-79.766940,,"1,292",,,-4.566940,C,C,CON,,,,,,
112018,M,000581,SICAYA,08,16,,,,SEN,,,,,-75.266940,,"3,250",,,-12.000280,C,C,CON,,,,,,
109028,M,000469,TULUMAYO,07,13,,,,SEN,,,,,-76.009440,,612,,,-9.147060,F,C,CON,,,,,,
113034,M,000683,URUBAMBA,03,12,,,,SEN,,,,,-72.124550,,"2,850",,,-13.305170,F,C,CON,,,,,,
113110,M,156232,URIPA,10,15,,,,SEN,,,,,-73.683610,,"3,190",,,-13.533610,C,C,CON,,,,,,
113024,M,000668,URIPA,10,11,,,,SEN,,,,,-73.683610,,"3,190",,,-13.533610,C,C,CON,,,,,,
114083,M,157219,URAYHUMA,43,15,,,,SEN,,,,,-73.566940,,"4,267",,,-14.600280,C,C,CON,,,,,,
116038,M,158100,URASQUI,43,15,,,,SEN,,,,,-73.166940,,330,,,-16.033610,C,C,CON,,,,,,
104040,M,152149,VADO GRANDE,04,15,,,,SEN,,,,,-79.606260,,"1,006",,,-4.460390,C,C,CON,,,,,,
114013,M,000711,TIRAPATA,02,11,,,,SEN,,,,,-70.400280,,"3,880",,,-14.950280,C,C,CON,,,,,,
103002,M,140199,TUMBES,01,14,,,,COR,,,,,-80.383590,,25,,,-3.550350,P,C,CON,,,,,,
106061,M,153103,TOCMOCHE,55,11,,,,SEN,,,,,-79.355700,,"1,399",,,-6.410100,F,C,CON,,,,,,
108008,M,000415,TOCANCA,14,16,,,,SEN,,,,,-77.833610,,"2,168",,,-8.866940,C,C,CON,,,,,,
108061,M,154402,TOCANCA,16,15,,,,SEN,,,,,-77.983610,,"4,760",,,-8.866940,C,C,CON,,,,,,
220905,H,220906,TNTE. PINGLO,14,05,,,,SEN,,,,,-77.633610,,188,,,-4.433610,P,C,CON,,,,,,
104021,M,152109,TOMA DE ZAMBA,04,15,,,,SEN,,,,,-79.900280,,761,,,-4.666940,C,C,CON,,,,,,
107098,M,153400,TIRUNTAN,11,15,,,,SEN,,,,,-74.833610,,138,,,-7.950280,C,C,CON,,,,,,
203301,H,203301,TOMA IMPERIAL,31,06,,,,SEN,,,,,-76.216940,,918,,,-13.000280,C,C,CON,,,,,,
104028,M,152124,TIPULCO,04,15,,,,SEN,,,,,-79.566940,,"2,500",,,-4.700280,C,C,CON,,,,,,
220609,H,220609,TINYAYOC,10,06,,,,SEN,,,,,-78.800280,,"2,200",,,-6.483610,C,C,CON,,,,,,
204615,H,204616,TINTO COLCA,44,05,,,,SEN,,,,,-72.283610,,"4,527",,,-15.433610,C,C,CON,,,,,,
109006,M,000417,TINGUA,14,11,,,,SEN,,,,,-77.683610,,"2,596",,,-9.216940,C,C,CON,,,,,,
221820,H,221822,TINGO MARIA,07,05,,,,SEN,,,,,-76.002070,,646,,,-9.296010,P,C,CON,,,,,,
115098,M,157325,TISCO,44,11,,,,SEN,,,,,-71.447020,,"4,195",,,-15.345770,F,C,CON,,,,,,
108034,M,000480,TOURNAVISTA,02,11,,,,SEN,,,,,-74.708820,,196,,,-8.927490,F,C,CON,,,,,,
105023,M,152127,TULUCE,10,15,,,,SEN,,,,,-79.347420,,"2,209",,,-5.477180,F,C,CON,,,,,,
220104,H,220104,TROMPETEROS,01,06,,,,SEN,,,,,-75.056940,,143,,,-3.805280,C,C,CON,,,,,,
103053,M,000178,TROMPETEROS,01,11,,,,SEN,,,,,-75.014170,,139,,,-3.807500,C,C,CON,,,,,,
111080,M,155184,TOLDOPAMPA,05,15,,,,SEN,,,,,-74.800280,,"3,125",,,-11.533610,C,C,CON,,,,,,
472104CE,O,472104CE,TALARA,00,19,,,,IMP,,,,,-81.305000,,0,,,-4.593940,P,A,SUT,,,,,,
109076,M,004430,ALTO PERU,15,11,,,,SEN,,,,,-78.566940,,75,,,-8.950280,C,C,CON,,,,,,
47208020,O,47208020,CALETA DE LA CRUZ,52,19,,,,IMP,,,,,-80.585560,,4,,,-3.630560,P,A,SUT,,,,,,
105052,M,152228,PUEBLO LIBRE,01,15,,,,SEN,,,,,-77.083610,,855,,,-5.766940,C,C,CON,,,,,,
108036,M,140408,PUCALLPA,11,14,,,,COR,,,,,-74.576120,,154,,,-8.383880,P,C,CON,,,,,,
200103,H,200103,PUENTE BOLSICO,01,06,,,,SEN,,,,,-80.243280,,8,,,-3.468560,C,C,CON,,,,,,
106110,M,153320,PUCALLPA - HUIMBAYOC,06,15,,,,SEN,,,,,-75.845560,,162,,,-6.452780,F,C,CON,,,,,,
231201,H,231202,PUENTE AGUAYTIA,01,05,,,,SEN,,,,,-75.504490,,278,,,-9.037380,F,C,CON,,,,,,
108021,M,000449,PUCALLPA,11,12,,,,SEN,,,,,-74.571850,,162,,,-8.413230,F,C,CON,,,,,,
115046,M,000815,PUCARA,02,11,,,,SEN,,,,,-70.366630,,"3,877",,,-15.045670,F,C,CON,,,,,,
202001,H,202001,PUENTE CARRETERA,14,06,,,,SEN,,,,,-78.633610,,18,,,-8.966940,C,C,CON,,,,,,
110027,M,000556,POZUZO,02,11,,,,SEN,,,,,-75.546200,,746,,,-10.086800,F,C,CON,,,,,,
115101,M,157329,PORPERA,44,11,,,,SEN,,,,,-71.306400,,"4,396",,,-15.314200,F,C,CON,,,,,,
111048,M,000628,PUCARA,08,12,,,,SEN,,,,,-76.066940,,"4,234",,,-11.583610,C,C,CON,,,,,,
114040,M,000778,PROGRESO,02,11,,,,SEN,,,,,-70.367800,,"3,925",,,-14.671700,F,C,CON,,,,,,
200801,H,200802,PUCHACA,55,05,,,,SEN,,,,,-79.466970,,345,,,-6.373170,F,C,CON,,,,,,
115113,M,157410,PUCARA,02,15,,,,SEN,,,,,-70.333610,,"3,889",,,-15.033610,C,C,CON,,,,,,
200901,H,200901,POTRERILLO,07,06,,,,SEN,,,,,-79.200280,,672,,,-6.533610,C,C,CON,,,,,,
106120,M,003114,PUCHACA,55,11,,,,SEN,,,,,-79.469510,,336,,,-6.373610,F,C,CON,,,,,,
201902,H,201902,PUENTE  MORO,16,06,,,,SEN,,,,,-78.216940,,400,,,-9.150280,C,C,CON,,,,,,
203601,H,203602,LETRAYOC,34,05,,,,SEN,,,,,-75.719560,,756,,,-13.640140,P,C,CON,,,,,,
111049,M,000629,OROYA FUNDICION,08,11,,,,SEN,,,,,-75.900280,,"3,770",,,-11.516940,C,C,CON,,,,,,
110051,M,155105,OCROS,21,15,,,,SEN,,,,,-77.400250,,"3,249",,,-10.404570,F,C,CON,,,,,,
111053,M,000996,PACHACHACA,08,16,,,,SEN,,,,,-76.033610,,"4,081",,,-11.616940,C,C,CON,,,,,,
105054,M,000236,OLMOS,54,11,,,,SEN,,,,,-79.859700,,115,,,-5.764300,C,C,CON,,,,,,
4720A6CC,O,4720A6CC,ISLA LOBOS DE AFUERA,51,19,,,,IMP,,,,,-80.722220,,20,,,-6.935280,P,A,SUT,,,,,,
105071,M,000257,MORERILLA,09,11,,,,SEN,,,,,-78.450280,,514,,,-5.700280,C,C,CON,,,,,,
111068,M,155113,MINA COLQUI,26,15,,,,SEN,,,,,-76.483610,,"4,600",,,-11.583610,C,C,CON,,,,,,
108040,M,000285,NESHUYA,01,11,,,,SEN,,,,,-74.966940,,201,,,-8.666940,C,C,CON,,,,,,
240107,H,240107,MINSHANA,03,05,,,,SEN,,,,,-73.466940,,92,,,-3.850280,C,C,CON,,,,,,
116002,M,000798,MIRAFLORES,45,11,,,,SEN,,,,,-71.500280,,"2,465",,,-16.400280,C,C,CON,,,,,,
105100,M,000207,MIRAFLORES,05,13,,,,SEN,,,,,-80.616540,,34,,,-5.175280,F,C,CON,,,,,,
112046,M,000620,MIRAFLORES,08,16,,,,SEN,,,,,-75.150280,,"3,405",,,-12.116940,C,C,CON,,,,,,
117017,M,000874,MIRAVE,48,11,,,,SEN,,,,,-70.550280,,"1,058",,,-17.483610,C,C,CON,,,,,,
204706,H,204707,MOCORO,45,05,,,,SEN,,,,,-71.866940,,"1,296",,,-16.416940,C,C,CON,,,,,,
112044,M,000617,MODELO,26,13,,,,SEN,,,,,-77.042540,,123,,,-12.079240,C,C,CON,,,,,,
204503,H,204503,MOLLEBAMBA,43,05,,,,SEN,,,,,-73.116940,,50,,,-16.433610,C,C,CON,,,,,,
113032,M,000680,MOLLEPATA,09,11,,,,SEN,,,,,-72.550280,,"2,601",,,-13.516940,C,C,CON,,,,,,
108046,M,154106,MOLLEPATA,14,16,,,,SEN,,,,,-77.953970,,"2,708",,,-8.191370,F,C,CON,,,,,,
107027,M,000249,MONTEGRANDE,05,11,,,,SEN,,,,,-80.700280,,13,,,-5.350280,C,C,CON,,,,,,
104037,M,152144,MONTERO,04,15,,,,SEN,,,,,-79.833610,,"1,200",,,-4.633610,C,C,CON,,,,,,
117002,M,000806,MOQUEGUA,47,12,,,,SEN,,,,,-70.932690,,"1,420",,,-17.178750,F,C,CON,,,,,,
202902,H,202902,MILLOC,26,06,,,,SEN,,,,,-76.350170,,"4,391",,,-11.570460,F,C,CON,,,,,,
203303,H,203303,PACARAN,31,06,,,,SEN,,,,,-76.054790,,688,,,-12.860960,F,C,CON,,,,,,
104007,M,150109,NEGRITOS,00,15,,,,SEN,,,,,-80.883610,,100,,,-4.050280,C,C,CON,,,,,,
114092,M,157407,ORURILLO,02,15,,,,SEN,,,,,-70.516940,,"4,048",,,-14.733610,C,C,CON,,,,,,
114068,M,157201,OTOCA,36,15,,,,SEN,,,,,-74.683610,,"2,055",,,-14.483610,C,C,CON,,,,,,
110010,M,000498,OTOPONGO,21,11,,,,SEN,,,,,-77.683610,,310,,,-10.616940,C,C,CON,,,,,,
117024,M,158302,OTORA,47,15,,,,SEN,,,,,-70.850400,,"2,598",,,-17.004100,F,C,CON,,,,,,
107003,M,000361,OTUZCO,11,11,,,,SEN,,,,,-78.566940,,"2,660",,,-7.900280,C,C,CON,,,,,,
110044,M,000283,OVENTENI,06,11,,,,SEN,,,,,-74.266940,,"1,238",,,-11.066940,C,C,CON,,,,,,
110028,M,000557,OXAPAMPA,02,11,,,,SEN,,,,,-75.418400,,"1,801",,,-10.564200,F,C,CON,,,,,,
110020,M,000541,OYON,23,11,,,,SEN,,,,,-76.768700,,"3,652",,,-10.667690,F,C,CON,,,,,,
106109,M,000302,OYOTUN,08,11,,,,SEN,,,,,-79.320620,,187,,,-6.863940,F,C,CON,,,,,,
106063,M,153105,OYOTUN,08,15,,,,SEN,,,,,-79.316940,,250,,,-6.833610,C,C,CON,,,,,,
111127,M,155462,OROYA HIDRO,08,15,,,,SEN,,,,,-75.900280,,"3,770",,,-11.516940,C,C,CON,,,,,,
112058,M,000638,PACARAN,31,11,,,,SEN,,,,,-76.057930,,684,,,-12.866890,F,C,CON,,,,,,
